source,chunk_idx,section,type,context,question
QD%20NN%20DHCQ-2020-2021-1501.pdf,42,ROOT,table,"BAng 8.2. YOu cAu chuAn ti6ng Duc v6i c6c chucrng trinh ddo tao su dung ngoai ngir chinh lA ti6ng Eirc

|S6 tin chi tfch lfry                            |Trinh tIQ ngo4i ngir y6u ciu                                                                                                     |
|------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------|
| T} 32 TC                                        |Dat chfrng chi Goethe-Zertifikat A2hodc tuong ducrng (theo Bring quy d6i 8.3) Ho{c dat c6c hgc phdn so thri tU I & 2 trong Bang 8.1|
|Tu 64 TC                                        |D4t chimg chi Goethe-Zeriifikat Bl hodc tucrng ducrng (theo Bang quy d6i 8.3) Ho{c d4t c6c hqc phAn s6 thu tu 1+4 trong Bing 8.1 |
|Di6u kiqn duoc x6t nhfln do 6nll<hoa lu4n t6t nghiQp| Eat trinh d6 Goethe -Zertifikat Bl ho[c tumg duong (theo B6ng quy dOi A.:; Ho4c dat c6c hgc phAn s5 thri tu l+4 trong BAng 8.1   |
|Didu kipn khi xet t6t nghiQp                    |Dat trinh dQ Goethe-Zertifikat B1 hodc tucrng ducrng (theo Bang quy d6i 8.3) Hodc dat c6c hgc phAn s6 thri tu l-i4 trong Bing 8.1|

Bing 8.3 Bdng quy tl6i tucrng ducrng cric chimg chi ti6ng Dirc

| Goethe-Zertifikat |TestDaF                                    |DSD |TELC/ 6SUI HUSTGC|
|---------------------|----------------------------------------------|-------|---------------------|
|AI                |                                              |     |AI                  |
|A2                |                                            |DSD I |A2                |
|BI                |                                            |DSD I |BI                |
|B2              |TDN3 tucmg duong B2.l TDN4 tuong ducrng B2.2| DSD2| B2               |
|C1              |TDN5                                       |DSD2 |CI                 |
|C2                |                                              |     |C2                  |

Danh mgc cic hgc phAn vir chuAn yOu cAu aiii vtri c6c chucrng trinh dio t4o c6 ngo4i ngfr chinh ln TIfNG NHAT (kim theo Quy€t dinh s6 .....,//1... /QD-DHBK-DT ngdy /f/01/202I cila HiAu ffuong Truong Dqi h7c Bdch khoa Hd N)i)",Chứng chỉ nào được yêu cầu để chứng minh trình độ tiếng Đức A2?
QD%20NN%20DHCQ-2020-2021-1501.pdf,42,ROOT,table,"BAng 8.2. YOu cAu chuAn ti6ng Duc v6i c6c chucrng trinh ddo tao su dung ngoai ngir chinh lA ti6ng Eirc

|S6 tin chi tfch lfry                            |Trinh tIQ ngo4i ngir y6u ciu                                                                                                     |
|------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------|
| T} 32 TC                                        |Dat chfrng chi Goethe-Zertifikat A2hodc tuong ducrng (theo Bring quy d6i 8.3) Ho{c dat c6c hgc phdn so thri tU I & 2 trong Bang 8.1|
|Tu 64 TC                                        |D4t chimg chi Goethe-Zeriifikat Bl hodc tucrng ducrng (theo Bang quy d6i 8.3) Ho{c d4t c6c hqc phAn s6 thu tu 1+4 trong Bing 8.1 |
|Di6u kiqn duoc x6t nhfln do 6nll<hoa lu4n t6t nghiQp| Eat trinh d6 Goethe -Zertifikat Bl ho[c tumg duong (theo B6ng quy dOi A.:; Ho4c dat c6c hgc phAn s5 thri tu l+4 trong BAng 8.1   |
|Didu kipn khi xet t6t nghiQp                    |Dat trinh dQ Goethe-Zertifikat B1 hodc tucrng ducrng (theo Bang quy d6i 8.3) Hodc dat c6c hgc phAn s6 thri tu l-i4 trong Bing 8.1|

Bing 8.3 Bdng quy tl6i tucrng ducrng cric chimg chi ti6ng Dirc

| Goethe-Zertifikat |TestDaF                                    |DSD |TELC/ 6SUI HUSTGC|
|---------------------|----------------------------------------------|-------|---------------------|
|AI                |                                              |     |AI                  |
|A2                |                                            |DSD I |A2                |
|BI                |                                            |DSD I |BI                |
|B2              |TDN3 tucmg duong B2.l TDN4 tuong ducrng B2.2| DSD2| B2               |
|C1              |TDN5                                       |DSD2 |CI                 |
|C2                |                                              |     |C2                  |

Danh mgc cic hgc phAn vir chuAn yOu cAu aiii vtri c6c chucrng trinh dio t4o c6 ngo4i ngfr chinh ln TIfNG NHAT (kim theo Quy€t dinh s6 .....,//1... /QD-DHBK-DT ngdy /f/01/202I cila HiAu ffuong Truong Dqi h7c Bdch khoa Hd N)i)",Chứng chỉ nào được yêu cầu để chứng minh trình độ tiếng Đức B1?
QD%20NN%20DHCQ-2020-2021-1501.pdf,42,ROOT,table,"BAng 8.2. YOu cAu chuAn ti6ng Duc v6i c6c chucrng trinh ddo tao su dung ngoai ngir chinh lA ti6ng Eirc

|S6 tin chi tfch lfry                            |Trinh tIQ ngo4i ngir y6u ciu                                                                                                     |
|------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------|
| T} 32 TC                                        |Dat chfrng chi Goethe-Zertifikat A2hodc tuong ducrng (theo Bring quy d6i 8.3) Ho{c dat c6c hgc phdn so thri tU I & 2 trong Bang 8.1|
|Tu 64 TC                                        |D4t chimg chi Goethe-Zeriifikat Bl hodc tucrng ducrng (theo Bang quy d6i 8.3) Ho{c d4t c6c hqc phAn s6 thu tu 1+4 trong Bing 8.1 |
|Di6u kiqn duoc x6t nhfln do 6nll<hoa lu4n t6t nghiQp| Eat trinh d6 Goethe -Zertifikat Bl ho[c tumg duong (theo B6ng quy dOi A.:; Ho4c dat c6c hgc phAn s5 thri tu l+4 trong BAng 8.1   |
|Didu kipn khi xet t6t nghiQp                    |Dat trinh dQ Goethe-Zertifikat B1 hodc tucrng ducrng (theo Bang quy d6i 8.3) Hodc dat c6c hgc phAn s6 thri tu l-i4 trong Bing 8.1|

Bing 8.3 Bdng quy tl6i tucrng ducrng cric chimg chi ti6ng Dirc

| Goethe-Zertifikat |TestDaF                                    |DSD |TELC/ 6SUI HUSTGC|
|---------------------|----------------------------------------------|-------|---------------------|
|AI                |                                              |     |AI                  |
|A2                |                                            |DSD I |A2                |
|BI                |                                            |DSD I |BI                |
|B2              |TDN3 tucmg duong B2.l TDN4 tuong ducrng B2.2| DSD2| B2               |
|C1              |TDN5                                       |DSD2 |CI                 |
|C2                |                                              |     |C2                  |

Danh mgc cic hgc phAn vir chuAn yOu cAu aiii vtri c6c chucrng trinh dio t4o c6 ngo4i ngfr chinh ln TIfNG NHAT (kim theo Quy€t dinh s6 .....,//1... /QD-DHBK-DT ngdy /f/01/202I cila HiAu ffuong Truong Dqi h7c Bdch khoa Hd N)i)",Chứng chỉ nào được yêu cầu để chứng minh trình độ tiếng Đức B2?
QD%20NN%20DHCQ-2020-2021-1501.pdf,42,ROOT,table,"BAng 8.2. YOu cAu chuAn ti6ng Duc v6i c6c chucrng trinh ddo tao su dung ngoai ngir chinh lA ti6ng Eirc

|S6 tin chi tfch lfry                            |Trinh tIQ ngo4i ngir y6u ciu                                                                                                     |
|------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------|
| T} 32 TC                                        |Dat chfrng chi Goethe-Zertifikat A2hodc tuong ducrng (theo Bring quy d6i 8.3) Ho{c dat c6c hgc phdn so thri tU I & 2 trong Bang 8.1|
|Tu 64 TC                                        |D4t chimg chi Goethe-Zeriifikat Bl hodc tucrng ducrng (theo Bang quy d6i 8.3) Ho{c d4t c6c hqc phAn s6 thu tu 1+4 trong Bing 8.1 |
|Di6u kiqn duoc x6t nhfln do 6nll<hoa lu4n t6t nghiQp| Eat trinh d6 Goethe -Zertifikat Bl ho[c tumg duong (theo B6ng quy dOi A.:; Ho4c dat c6c hgc phAn s5 thri tu l+4 trong BAng 8.1   |
|Didu kipn khi xet t6t nghiQp                    |Dat trinh dQ Goethe-Zertifikat B1 hodc tucrng ducrng (theo Bang quy d6i 8.3) Hodc dat c6c hgc phAn s6 thri tu l-i4 trong Bing 8.1|

Bing 8.3 Bdng quy tl6i tucrng ducrng cric chimg chi ti6ng Dirc

| Goethe-Zertifikat |TestDaF                                    |DSD |TELC/ 6SUI HUSTGC|
|---------------------|----------------------------------------------|-------|---------------------|
|AI                |                                              |     |AI                  |
|A2                |                                            |DSD I |A2                |
|BI                |                                            |DSD I |BI                |
|B2              |TDN3 tucmg duong B2.l TDN4 tuong ducrng B2.2| DSD2| B2               |
|C1              |TDN5                                       |DSD2 |CI                 |
|C2                |                                              |     |C2                  |

Danh mgc cic hgc phAn vir chuAn yOu cAu aiii vtri c6c chucrng trinh dio t4o c6 ngo4i ngfr chinh ln TIfNG NHAT (kim theo Quy€t dinh s6 .....,//1... /QD-DHBK-DT ngdy /f/01/202I cila HiAu ffuong Truong Dqi h7c Bdch khoa Hd N)i)",Chứng chỉ nào được yêu cầu để chứng minh trình độ tiếng Đức C1?
QD%20NN%20DHCQ-2020-2021-1501.pdf,42,ROOT,table,"BAng 8.2. YOu cAu chuAn ti6ng Duc v6i c6c chucrng trinh ddo tao su dung ngoai ngir chinh lA ti6ng Eirc

|S6 tin chi tfch lfry                            |Trinh tIQ ngo4i ngir y6u ciu                                                                                                     |
|------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------|
| T} 32 TC                                        |Dat chfrng chi Goethe-Zertifikat A2hodc tuong ducrng (theo Bring quy d6i 8.3) Ho{c dat c6c hgc phdn so thri tU I & 2 trong Bang 8.1|
|Tu 64 TC                                        |D4t chimg chi Goethe-Zeriifikat Bl hodc tucrng ducrng (theo Bang quy d6i 8.3) Ho{c d4t c6c hqc phAn s6 thu tu 1+4 trong Bing 8.1 |
|Di6u kiqn duoc x6t nhfln do 6nll<hoa lu4n t6t nghiQp| Eat trinh d6 Goethe -Zertifikat Bl ho[c tumg duong (theo B6ng quy dOi A.:; Ho4c dat c6c hgc phAn s5 thri tu l+4 trong BAng 8.1   |
|Didu kipn khi xet t6t nghiQp                    |Dat trinh dQ Goethe-Zertifikat B1 hodc tucrng ducrng (theo Bang quy d6i 8.3) Hodc dat c6c hgc phAn s6 thri tu l-i4 trong Bing 8.1|

Bing 8.3 Bdng quy tl6i tucrng ducrng cric chimg chi ti6ng Dirc

| Goethe-Zertifikat |TestDaF                                    |DSD |TELC/ 6SUI HUSTGC|
|---------------------|----------------------------------------------|-------|---------------------|
|AI                |                                              |     |AI                  |
|A2                |                                            |DSD I |A2                |
|BI                |                                            |DSD I |BI                |
|B2              |TDN3 tucmg duong B2.l TDN4 tuong ducrng B2.2| DSD2| B2               |
|C1              |TDN5                                       |DSD2 |CI                 |
|C2                |                                              |     |C2                  |

Danh mgc cic hgc phAn vir chuAn yOu cAu aiii vtri c6c chucrng trinh dio t4o c6 ngo4i ngfr chinh ln TIfNG NHAT (kim theo Quy€t dinh s6 .....,//1... /QD-DHBK-DT ngdy /f/01/202I cila HiAu ffuong Truong Dqi h7c Bdch khoa Hd N)i)",Chứng chỉ nào được yêu cầu để chứng minh trình độ tiếng Đức C2?
QD%20NN%20DHCQ-2020-2021-1501.pdf,42,ROOT,table,"BAng 8.2. YOu cAu chuAn ti6ng Duc v6i c6c chucrng trinh ddo tao su dung ngoai ngir chinh lA ti6ng Eirc

|S6 tin chi tfch lfry                            |Trinh tIQ ngo4i ngir y6u ciu                                                                                                     |
|------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------|
| T} 32 TC                                        |Dat chfrng chi Goethe-Zertifikat A2hodc tuong ducrng (theo Bring quy d6i 8.3) Ho{c dat c6c hgc phdn so thri tU I & 2 trong Bang 8.1|
|Tu 64 TC                                        |D4t chimg chi Goethe-Zeriifikat Bl hodc tucrng ducrng (theo Bang quy d6i 8.3) Ho{c d4t c6c hqc phAn s6 thu tu 1+4 trong Bing 8.1 |
|Di6u kiqn duoc x6t nhfln do 6nll<hoa lu4n t6t nghiQp| Eat trinh d6 Goethe -Zertifikat Bl ho[c tumg duong (theo B6ng quy dOi A.:; Ho4c dat c6c hgc phAn s5 thri tu l+4 trong BAng 8.1   |
|Didu kipn khi xet t6t nghiQp                    |Dat trinh dQ Goethe-Zertifikat B1 hodc tucrng ducrng (theo Bang quy d6i 8.3) Hodc dat c6c hgc phAn s6 thri tu l-i4 trong Bing 8.1|

Bing 8.3 Bdng quy tl6i tucrng ducrng cric chimg chi ti6ng Dirc

| Goethe-Zertifikat |TestDaF                                    |DSD |TELC/ 6SUI HUSTGC|
|---------------------|----------------------------------------------|-------|---------------------|
|AI                |                                              |     |AI                  |
|A2                |                                            |DSD I |A2                |
|BI                |                                            |DSD I |BI                |
|B2              |TDN3 tucmg duong B2.l TDN4 tuong ducrng B2.2| DSD2| B2               |
|C1              |TDN5                                       |DSD2 |CI                 |
|C2                |                                              |     |C2                  |

Danh mgc cic hgc phAn vir chuAn yOu cAu aiii vtri c6c chucrng trinh dio t4o c6 ngo4i ngfr chinh ln TIfNG NHAT (kim theo Quy€t dinh s6 .....,//1... /QD-DHBK-DT ngdy /f/01/202I cila HiAu ffuong Truong Dqi h7c Bdch khoa Hd N)i)",Có bao nhiêu loại chứng chỉ Goethe-Zertifikat?
QD%20NN%20DHCQ-2020-2021-1501.pdf,42,ROOT,table,"BAng 8.2. YOu cAu chuAn ti6ng Duc v6i c6c chucrng trinh ddo tao su dung ngoai ngir chinh lA ti6ng Eirc

|S6 tin chi tfch lfry                            |Trinh tIQ ngo4i ngir y6u ciu                                                                                                     |
|------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------|
| T} 32 TC                                        |Dat chfrng chi Goethe-Zertifikat A2hodc tuong ducrng (theo Bring quy d6i 8.3) Ho{c dat c6c hgc phdn so thri tU I & 2 trong Bang 8.1|
|Tu 64 TC                                        |D4t chimg chi Goethe-Zeriifikat Bl hodc tucrng ducrng (theo Bang quy d6i 8.3) Ho{c d4t c6c hqc phAn s6 thu tu 1+4 trong Bing 8.1 |
|Di6u kiqn duoc x6t nhfln do 6nll<hoa lu4n t6t nghiQp| Eat trinh d6 Goethe -Zertifikat Bl ho[c tumg duong (theo B6ng quy dOi A.:; Ho4c dat c6c hgc phAn s5 thri tu l+4 trong BAng 8.1   |
|Didu kipn khi xet t6t nghiQp                    |Dat trinh dQ Goethe-Zertifikat B1 hodc tucrng ducrng (theo Bang quy d6i 8.3) Hodc dat c6c hgc phAn s6 thri tu l-i4 trong Bing 8.1|

Bing 8.3 Bdng quy tl6i tucrng ducrng cric chimg chi ti6ng Dirc

| Goethe-Zertifikat |TestDaF                                    |DSD |TELC/ 6SUI HUSTGC|
|---------------------|----------------------------------------------|-------|---------------------|
|AI                |                                              |     |AI                  |
|A2                |                                            |DSD I |A2                |
|BI                |                                            |DSD I |BI                |
|B2              |TDN3 tucmg duong B2.l TDN4 tuong ducrng B2.2| DSD2| B2               |
|C1              |TDN5                                       |DSD2 |CI                 |
|C2                |                                              |     |C2                  |

Danh mgc cic hgc phAn vir chuAn yOu cAu aiii vtri c6c chucrng trinh dio t4o c6 ngo4i ngfr chinh ln TIfNG NHAT (kim theo Quy€t dinh s6 .....,//1... /QD-DHBK-DT ngdy /f/01/202I cila HiAu ffuong Truong Dqi h7c Bdch khoa Hd N)i)",Chứng chỉ nào được yêu cầu để chứng minh trình độ tiếng Đức A1?
QD%20ban%20hanh%20QD%20chuyen%20doi%20hoc%20phan%20tuong%20duong.pdf,3,ROOT,section,"Quy dinh nay ap dung doi voi sinh vien, hoc vien cao hoc, nghien cuu sinh (sau day goi chung la nguroi hoc) da tham gia va hoan thanh khoa dao tao, thyc tap, nghien curu tai co so giao duc dai hoc, vien nghien ciru, doanh nghiep (sau day goi chung la don vi d6i tac) theo cac chuong trinh trao doi, hop tac da duroc ky ket voi Truong hoac cac don vi chuyen mon thuoc Truong DHBK Ha Noi.

Van ban nay quy dinh ve tieu chuan, thu tuc chuyen doi ket qua hoc tap tuong duong va cong nhan tin chi tich luy (sau day goi tat la cong nhan tin chi) doi voi mot s6 loai hoc phan/mon hoc trong chuong trinh dao tao dai hoc, thac si, tién si cua Truong Dai hoc Bach khoa Ha Noi (sau day viét tat la Truong DHBK Ha Noi hoac Truong).

Cac loai hoc phan duroc cong nhan tin chi bao gom cac hoc phan giao duc quoc phong-an ninh, ly luan chinh tri, phap luat dai cuong, ngoai ngu co ban/co so, giao duc the chat; cac hoc phan cot loi nganh/chuyen nganh; hoc phan thyc hanh, thyc tap; cac dai hoc, luan van thac si, luan an tién si.

DHBK Ha Noi. Chi nhung hoc phan da hoan thanh o don vi doi tac co ket qua dat tu 4,0 theo thang diem 10 hoac diem D theo thang diém chur tr? len moi duroc xét cong op yun sun oonn sunp su ud oou us enb  lp uno pa o u tao cua Truong.

Cac hoc phan hoac mo-dun (gom mot nhom hoc phan) duoc cong nhan tin chi néu duroc khoa/vien phu trach giang day chap thuan tren co so doi sanh ve chuan dau ra, kién thurc, noi dung, thoi luong va hinh thurc giang day (ly thuyet, bai tap, thyc hanh, thi nghiem) va cach thurc danh gia hoc phan. S6 tin chi duoc cong nhan, chuyen doi phai lon hon hoac bang so tin chi cua hoc phan hoac mo-dun trong chuong trinh cua Trurong DHBK Ha Noi.

Cac hoc phan duoc cong nhan se duoc tinh tin chi tich luy va ghi diem cho hoc phan turong ung trong bang diem cua sinh vien de tinh diem trung binh tich luy (CPA), (chi tiet trong Phu luc I). Truong hop sinh vién co két qua cua mot hoc phan ""dats theo cach danh gia cua don vi doi tac thi hoc phan d6 duoc cong nhan tin chi va voi diem R (diem mien) va khong sur dung de tinh diem CPA.

M6i sinh vien chi duoc xet cong nhan toi da 30 tin chi.

Sinh vien trinh khoa/vien thong qua ke hoach va noi dung chi tiet hoc tap, thyc tap, nghien curu tai don vi doi tac (theo bieu mau tai Phu luc II).

Khoa/vien thong qua danh sach hoc phan duoc cong nhan turong duong trong chuong trinh dao tao cua sinh vien.

Sinh vien nop don xin thuc hien khoa hoc, thyrc tap, nghien cuu tai don vi doi tac cho phong Dao tao, co xac nhan cua khoa/vien, phong Hop tac Doi ngoai va kem theo cac minh chung nhu ban sao thu moi hoac xac nhan cap kinh phi, hoc bong cho khoa hoc, thoa thuan hoc tap.",Ai được áp dụng quy định này?
QD%20ban%20hanh%20QD%20chuyen%20doi%20hoc%20phan%20tuong%20duong.pdf,3,ROOT,section,"Quy dinh nay ap dung doi voi sinh vien, hoc vien cao hoc, nghien cuu sinh (sau day goi chung la nguroi hoc) da tham gia va hoan thanh khoa dao tao, thyc tap, nghien curu tai co so giao duc dai hoc, vien nghien ciru, doanh nghiep (sau day goi chung la don vi d6i tac) theo cac chuong trinh trao doi, hop tac da duroc ky ket voi Truong hoac cac don vi chuyen mon thuoc Truong DHBK Ha Noi.

Van ban nay quy dinh ve tieu chuan, thu tuc chuyen doi ket qua hoc tap tuong duong va cong nhan tin chi tich luy (sau day goi tat la cong nhan tin chi) doi voi mot s6 loai hoc phan/mon hoc trong chuong trinh dao tao dai hoc, thac si, tién si cua Truong Dai hoc Bach khoa Ha Noi (sau day viét tat la Truong DHBK Ha Noi hoac Truong).

Cac loai hoc phan duroc cong nhan tin chi bao gom cac hoc phan giao duc quoc phong-an ninh, ly luan chinh tri, phap luat dai cuong, ngoai ngu co ban/co so, giao duc the chat; cac hoc phan cot loi nganh/chuyen nganh; hoc phan thyc hanh, thyc tap; cac dai hoc, luan van thac si, luan an tién si.

DHBK Ha Noi. Chi nhung hoc phan da hoan thanh o don vi doi tac co ket qua dat tu 4,0 theo thang diem 10 hoac diem D theo thang diém chur tr? len moi duroc xét cong op yun sun oonn sunp su ud oou us enb  lp uno pa o u tao cua Truong.

Cac hoc phan hoac mo-dun (gom mot nhom hoc phan) duoc cong nhan tin chi néu duroc khoa/vien phu trach giang day chap thuan tren co so doi sanh ve chuan dau ra, kién thurc, noi dung, thoi luong va hinh thurc giang day (ly thuyet, bai tap, thyc hanh, thi nghiem) va cach thurc danh gia hoc phan. S6 tin chi duoc cong nhan, chuyen doi phai lon hon hoac bang so tin chi cua hoc phan hoac mo-dun trong chuong trinh cua Trurong DHBK Ha Noi.

Cac hoc phan duoc cong nhan se duoc tinh tin chi tich luy va ghi diem cho hoc phan turong ung trong bang diem cua sinh vien de tinh diem trung binh tich luy (CPA), (chi tiet trong Phu luc I). Truong hop sinh vién co két qua cua mot hoc phan ""dats theo cach danh gia cua don vi doi tac thi hoc phan d6 duoc cong nhan tin chi va voi diem R (diem mien) va khong sur dung de tinh diem CPA.

M6i sinh vien chi duoc xet cong nhan toi da 30 tin chi.

Sinh vien trinh khoa/vien thong qua ke hoach va noi dung chi tiet hoc tap, thyc tap, nghien curu tai don vi doi tac (theo bieu mau tai Phu luc II).

Khoa/vien thong qua danh sach hoc phan duoc cong nhan turong duong trong chuong trinh dao tao cua sinh vien.

Sinh vien nop don xin thuc hien khoa hoc, thyrc tap, nghien cuu tai don vi doi tac cho phong Dao tao, co xac nhan cua khoa/vien, phong Hop tac Doi ngoai va kem theo cac minh chung nhu ban sao thu moi hoac xac nhan cap kinh phi, hoc bong cho khoa hoc, thoa thuan hoc tap.",Quy định này áp dụng cho loại học phần nào?
QD%20ban%20hanh%20QD%20chuyen%20doi%20hoc%20phan%20tuong%20duong.pdf,3,ROOT,section,"Quy dinh nay ap dung doi voi sinh vien, hoc vien cao hoc, nghien cuu sinh (sau day goi chung la nguroi hoc) da tham gia va hoan thanh khoa dao tao, thyc tap, nghien curu tai co so giao duc dai hoc, vien nghien ciru, doanh nghiep (sau day goi chung la don vi d6i tac) theo cac chuong trinh trao doi, hop tac da duroc ky ket voi Truong hoac cac don vi chuyen mon thuoc Truong DHBK Ha Noi.

Van ban nay quy dinh ve tieu chuan, thu tuc chuyen doi ket qua hoc tap tuong duong va cong nhan tin chi tich luy (sau day goi tat la cong nhan tin chi) doi voi mot s6 loai hoc phan/mon hoc trong chuong trinh dao tao dai hoc, thac si, tién si cua Truong Dai hoc Bach khoa Ha Noi (sau day viét tat la Truong DHBK Ha Noi hoac Truong).

Cac loai hoc phan duroc cong nhan tin chi bao gom cac hoc phan giao duc quoc phong-an ninh, ly luan chinh tri, phap luat dai cuong, ngoai ngu co ban/co so, giao duc the chat; cac hoc phan cot loi nganh/chuyen nganh; hoc phan thyc hanh, thyc tap; cac dai hoc, luan van thac si, luan an tién si.

DHBK Ha Noi. Chi nhung hoc phan da hoan thanh o don vi doi tac co ket qua dat tu 4,0 theo thang diem 10 hoac diem D theo thang diém chur tr? len moi duroc xét cong op yun sun oonn sunp su ud oou us enb  lp uno pa o u tao cua Truong.

Cac hoc phan hoac mo-dun (gom mot nhom hoc phan) duoc cong nhan tin chi néu duroc khoa/vien phu trach giang day chap thuan tren co so doi sanh ve chuan dau ra, kién thurc, noi dung, thoi luong va hinh thurc giang day (ly thuyet, bai tap, thyc hanh, thi nghiem) va cach thurc danh gia hoc phan. S6 tin chi duoc cong nhan, chuyen doi phai lon hon hoac bang so tin chi cua hoc phan hoac mo-dun trong chuong trinh cua Trurong DHBK Ha Noi.

Cac hoc phan duoc cong nhan se duoc tinh tin chi tich luy va ghi diem cho hoc phan turong ung trong bang diem cua sinh vien de tinh diem trung binh tich luy (CPA), (chi tiet trong Phu luc I). Truong hop sinh vién co két qua cua mot hoc phan ""dats theo cach danh gia cua don vi doi tac thi hoc phan d6 duoc cong nhan tin chi va voi diem R (diem mien) va khong sur dung de tinh diem CPA.

M6i sinh vien chi duoc xet cong nhan toi da 30 tin chi.

Sinh vien trinh khoa/vien thong qua ke hoach va noi dung chi tiet hoc tap, thyc tap, nghien curu tai don vi doi tac (theo bieu mau tai Phu luc II).

Khoa/vien thong qua danh sach hoc phan duoc cong nhan turong duong trong chuong trinh dao tao cua sinh vien.

Sinh vien nop don xin thuc hien khoa hoc, thyrc tap, nghien cuu tai don vi doi tac cho phong Dao tao, co xac nhan cua khoa/vien, phong Hop tac Doi ngoai va kem theo cac minh chung nhu ban sao thu moi hoac xac nhan cap kinh phi, hoc bong cho khoa hoc, thoa thuan hoc tap.",Điều kiện để một học phần được công nhận tin chi là gì?
QD%20ban%20hanh%20QD%20chuyen%20doi%20hoc%20phan%20tuong%20duong.pdf,3,ROOT,section,"Quy dinh nay ap dung doi voi sinh vien, hoc vien cao hoc, nghien cuu sinh (sau day goi chung la nguroi hoc) da tham gia va hoan thanh khoa dao tao, thyc tap, nghien curu tai co so giao duc dai hoc, vien nghien ciru, doanh nghiep (sau day goi chung la don vi d6i tac) theo cac chuong trinh trao doi, hop tac da duroc ky ket voi Truong hoac cac don vi chuyen mon thuoc Truong DHBK Ha Noi.

Van ban nay quy dinh ve tieu chuan, thu tuc chuyen doi ket qua hoc tap tuong duong va cong nhan tin chi tich luy (sau day goi tat la cong nhan tin chi) doi voi mot s6 loai hoc phan/mon hoc trong chuong trinh dao tao dai hoc, thac si, tién si cua Truong Dai hoc Bach khoa Ha Noi (sau day viét tat la Truong DHBK Ha Noi hoac Truong).

Cac loai hoc phan duroc cong nhan tin chi bao gom cac hoc phan giao duc quoc phong-an ninh, ly luan chinh tri, phap luat dai cuong, ngoai ngu co ban/co so, giao duc the chat; cac hoc phan cot loi nganh/chuyen nganh; hoc phan thyc hanh, thyc tap; cac dai hoc, luan van thac si, luan an tién si.

DHBK Ha Noi. Chi nhung hoc phan da hoan thanh o don vi doi tac co ket qua dat tu 4,0 theo thang diem 10 hoac diem D theo thang diém chur tr? len moi duroc xét cong op yun sun oonn sunp su ud oou us enb  lp uno pa o u tao cua Truong.

Cac hoc phan hoac mo-dun (gom mot nhom hoc phan) duoc cong nhan tin chi néu duroc khoa/vien phu trach giang day chap thuan tren co so doi sanh ve chuan dau ra, kién thurc, noi dung, thoi luong va hinh thurc giang day (ly thuyet, bai tap, thyc hanh, thi nghiem) va cach thurc danh gia hoc phan. S6 tin chi duoc cong nhan, chuyen doi phai lon hon hoac bang so tin chi cua hoc phan hoac mo-dun trong chuong trinh cua Trurong DHBK Ha Noi.

Cac hoc phan duoc cong nhan se duoc tinh tin chi tich luy va ghi diem cho hoc phan turong ung trong bang diem cua sinh vien de tinh diem trung binh tich luy (CPA), (chi tiet trong Phu luc I). Truong hop sinh vién co két qua cua mot hoc phan ""dats theo cach danh gia cua don vi doi tac thi hoc phan d6 duoc cong nhan tin chi va voi diem R (diem mien) va khong sur dung de tinh diem CPA.

M6i sinh vien chi duoc xet cong nhan toi da 30 tin chi.

Sinh vien trinh khoa/vien thong qua ke hoach va noi dung chi tiet hoc tap, thyc tap, nghien curu tai don vi doi tac (theo bieu mau tai Phu luc II).

Khoa/vien thong qua danh sach hoc phan duoc cong nhan turong duong trong chuong trinh dao tao cua sinh vien.

Sinh vien nop don xin thuc hien khoa hoc, thyrc tap, nghien cuu tai don vi doi tac cho phong Dao tao, co xac nhan cua khoa/vien, phong Hop tac Doi ngoai va kem theo cac minh chung nhu ban sao thu moi hoac xac nhan cap kinh phi, hoc bong cho khoa hoc, thoa thuan hoc tap.",Số lượng tin chi tối đa mà một sinh viên được xét công nhận là bao nhiêu?
